mp7.atsp;SA;0;100;1;49;1;3;0,8;150;0,0052488;0;0%;0;0%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;150;0,0030778;0;0%;0;0%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;165;0,0031597;15;0,15%;0,1;0,001%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;162;0,0031673;12;0,12%;0,08;0,0008%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;150;0,0029013;0;0%;0;0%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;199;0,0035123;49;0,49%;0,326667;0,00326667%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;165;0,0026888;15;0,15%;0,1;0,001%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;150;0,0028345;0;0%;0;0%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;150;0,0026908;0;0%;0;0%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;153;0,0026744;3;0,03%;0,02;0,0002%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;153;0,0026889;3;0,03%;0,02;0,0002%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;150;0,0027164;0;0%;0;0%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;165;0,0026771;15;0,15%;0,1;0,001%;900
mp7.atsp;SA;0;100;1;49;1;3;0,8;177;0,0026825;27;0,27%;0,18;0,0018%;900

mp8.atsp;SA;0;100;1;64;1;3;0,8;232;0,0048249;113;1,13%;0,94958;0,0094958%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;158;0,0041296;39;0,39%;0,327731;0,00327731%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;165;0,0048966;46;0,46%;0,386555;0,00386555%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;118;0,005024;1;0,01%;0,00840336;8,40336e-05%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;196;0,0048492;77;0,77%;0,647059;0,00647059%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;196;0,0047076;77;0,77%;0,647059;0,00647059%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;188;0,0041841;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;188;0,0041219;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;225;0,0041824;106;1,06%;0,890756;0,00890756%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;233;0,0043522;114;1,14%;0,957983;0,00957983%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;188;0,0041864;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;188;0,0039972;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;193;0,00453;74;0,74%;0,621849;0,00621849%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;188;0,0041681;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;189;0,0043445;70;0,7%;0,588235;0,00588235%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;188;0,0041591;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;237;0,0043759;118;1,18%;0,991597;0,00991597%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;228;0,0045348;109;1,09%;0,915966;0,00915966%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;158;0,0041763;39;0,39%;0,327731;0,00327731%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;165;0,0053044;46;0,46%;0,386555;0,00386555%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;188;0,0046686;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;204;0,0050189;85;0,85%;0,714286;0,00714286%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;118;0,0054973;1;0,01%;0,00840336;8,40336e-05%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;189;0,0044878;70;0,7%;0,588235;0,00588235%;900
mp8.atsp;SA;0;100;1;64;1;3;0,8;188;0,0040854;69;0,69%;0,579832;0,00579832%;900

mp9.atsp;SA;0;100;1;81;1;3;0,8;206;0,0057823;63;0,63%;0,440559;0,00440559%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;180;0,0052622;37;0,37%;0,258741;0,00258741%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;205;0,0053048;62;0,62%;0,433566;0,00433566%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;175;0,0060979;32;0,32%;0,223776;0,00223776%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;170;0,0052902;27;0,27%;0,188811;0,00188811%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;207;0,0052114;64;0,64%;0,447552;0,00447552%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;175;0,0052292;32;0,32%;0,223776;0,00223776%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;175;0,0060675;32;0,32%;0,223776;0,00223776%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;170;0,0052099;27;0,27%;0,188811;0,00188811%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;205;0,0060484;62;0,62%;0,433566;0,00433566%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;190;0,0052707;47;0,47%;0,328671;0,00328671%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;190;0,005197;47;0,47%;0,328671;0,00328671%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;190;0,0051795;47;0,47%;0,328671;0,00328671%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;205;0,0057437;62;0,62%;0,433566;0,00433566%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;179;0,0051881;36;0,36%;0,251748;0,00251748%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;213;0,0054771;70;0,7%;0,48951;0,0048951%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;200;0,0052045;57;0,57%;0,398601;0,00398601%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;207;0,0051835;64;0,64%;0,447552;0,00447552%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;170;0,0051721;27;0,27%;0,188811;0,00188811%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;190;0,0051798;47;0,47%;0,328671;0,00328671%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;167;0,0052717;24;0,24%;0,167832;0,00167832%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;192;0,0051611;49;0,49%;0,342657;0,00342657%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;157;0,0052162;14;0,14%;0,0979021;0,000979021%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;167;0,0051948;24;0,24%;0,167832;0,00167832%;900
mp9.atsp;SA;0;100;1;81;1;3;0,8;186;0,0053693;43;0,43%;0,300699;0,00300699%;900

m10.atsp;SA;0;100;1;100;1;3;0,8;239;0,0061799;27;0,27%;0,127358;0,00127359%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;256;0,0059033;44;0,44%;0,207547;0,00207547%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;254;0,0059347;42;0,42%;0,198113;0,00198113%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;212;0,0058888;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;252;0,0059796;40;0,4%;0,188679;0,00188679%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;258;0,0059734;46;0,46%;0,216981;0,00216981%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;212;0,0058821;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;212;0,0059878;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;257;0,0062139;45;0,45%;0,212264;0,00212264%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;242;0,0060013;30;0,3%;0,141509;0,00141509%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;212;0,0059334;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;255;0,0059988;43;0,43%;0,20283;0,0020283%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;271;0,0064777;59;0,59%;0,278302;0,00278302%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;252;0,005957;40;0,4%;0,188679;0,00188679%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;213;0,0059347;1;0,01%;0,00471698;4,71698e-05%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;242;0,0060843;30;0,3%;0,141509;0,00141509%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;257;0,0060439;45;0,45%;0,212264;0,00212264%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;237;0,0061952;25;0,25%;0,117925;0,00117925%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;271;0,0059083;59;0,59%;0,278302;0,00278302%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;266;0,0059004;54;0,54%;0,254717;0,00254717%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;212;0,0058639;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;251;0,0059877;39;0,39%;0,183962;0,00183962%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;254;0,0059508;42;0,42%;0,198113;0,00198113%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;213;0,0062096;1;0,01%;0,00471698;4,71698e-05%;900
m10.atsp;SA;0;100;1;100;1;3;0,8;242;0,0058952;30;0,3%;0,141509;0,00141509%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,0064753;0;0%;0;0%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,0062974;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,0063156;0;0%;0;0%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,0062877;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,0063388;0;0%;0;0%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,0077437;0;0%;0;0%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,0067096;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,006687;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;183;0,0066755;7;0,07%;0,0397727;0,000397727%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,0066924;0;0%;0;0%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,0067323;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,0068499;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,007296;0;0%;0;0%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;183;0,0076788;7;0,07%;0,0397727;0,000397727%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;183;0,0082022;7;0,07%;0,0397727;0,000397727%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;183;0,0075602;7;0,07%;0,0397727;0,000397727%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,0073796;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,0069415;0;0%;0;0%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,0085487;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,0070971;0;0%;0;0%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,0074519;0;0%;0;0%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,0066767;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;178;0,0066951;2;0,02%;0,0113636;0,000113636%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;183;0,0066846;7;0,07%;0,0397727;0,000397727%;900
mp6.atsp;SA;0;100;1;36;1;3;0,95;176;0,0066621;0;0%;0;0%;900

mp7.atsp;SA;0;100;1;49;1;3;0,95;162;0,0096875;12;0,12%;0,08;0,0008%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;150;0,0097361;0;0%;0;0%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;158;0,0097809;8;0,08%;0,0533333;0,000533333%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;162;0,0096313;12;0,12%;0,08;0,0008%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;153;0,0096348;3;0,03%;0,02;0,0002%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;155;0,0096677;5;0,05%;0,0333333;0,000333333%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;158;0,0096032;8;0,08%;0,0533333;0,000533333%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;153;0,0096209;3;0,03%;0,02;0,0002%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;158;0,0101254;8;0,08%;0,0533333;0,000533333%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;199;0,0111369;49;0,49%;0,326667;0,00326667%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;165;0,0106411;15;0,15%;0,1;0,001%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;165;0,0099965;15;0,15%;0,1;0,001%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;158;0,0101467;8;0,08%;0,0533333;0,000533333%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;162;0,0104008;12;0,12%;0,08;0,0008%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;155;0,0099064;5;0,05%;0,0333333;0,000333333%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;155;0,0099258;5;0,05%;0,0333333;0,000333333%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;153;0,0099638;3;0,03%;0,02;0,0002%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;162;0,0110662;12;0,12%;0,08;0,0008%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;165;0,0103554;15;0,15%;0,1;0,001%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;158;0,009654;8;0,08%;0,0533333;0,000533333%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;150;0,0115108;0;0%;0;0%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;150;0,0096624;0;0%;0;0%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;165;0,0098005;15;0,15%;0,1;0,001%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;158;0,0098345;8;0,08%;0,0533333;0,000533333%;900
mp7.atsp;SA;0;100;1;49;1;3;0,95;199;0,0097654;49;0,49%;0,326667;0,00326667%;900

mp8.atsp;SA;0;100;1;64;1;3;0,95;158;0,0157226;39;0,39%;0,327731;0,00327731%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;140;0,0171003;21;0,21%;0,176471;0,00176471%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;188;0,0160048;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;188;0,0157304;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;229;0,0184864;110;1,1%;0,92437;0,0092437%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;172;0,0178924;53;0,53%;0,445378;0,00445378%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;187;0,0167061;68;0,68%;0,571429;0,00571429%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;193;0,0171299;74;0,74%;0,621849;0,00621849%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;188;0,0159484;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;188;0,0158486;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;158;0,015289;39;0,39%;0,327731;0,00327731%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;184;0,0166977;65;0,65%;0,546219;0,00546219%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;242;0,016206;123;1,23%;1,03361;0,0103361%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;158;0,0155976;39;0,39%;0,327731;0,00327731%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;188;0,016055;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;165;0,0170024;46;0,46%;0,386555;0,00386555%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;165;0,0173406;46;0,46%;0,386555;0,00386555%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;158;0,0155819;39;0,39%;0,327731;0,00327731%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;165;0,0175212;46;0,46%;0,386555;0,00386555%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;188;0,0158307;69;0,69%;0,579832;0,00579832%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;189;0,0171446;70;0,7%;0,588235;0,00588235%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;229;0,0176686;110;1,1%;0,92437;0,0092437%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;204;0,0175104;85;0,85%;0,714286;0,00714286%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;196;0,0182434;77;0,77%;0,647059;0,00647059%;900
mp8.atsp;SA;0;100;1;64;1;3;0,95;188;0,0181518;69;0,69%;0,579832;0,00579832%;900

mp9.atsp;SA;0;100;1;81;1;3;0,95;157;0,0211386;14;0,14%;0,0979021;0,000979021%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;175;0,0203857;32;0,32%;0,223776;0,00223776%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;157;0,0201651;14;0,14%;0,0979021;0,000979021%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;170;0,020358;27;0,27%;0,188811;0,00188811%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;167;0,0204183;24;0,24%;0,167832;0,00167832%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;211;0,0202394;68;0,68%;0,475524;0,00475525%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;192;0,0202297;49;0,49%;0,342657;0,00342657%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;186;0,0203748;43;0,43%;0,300699;0,00300699%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;175;0,0201905;32;0,32%;0,223776;0,00223776%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;175;0,0201456;32;0,32%;0,223776;0,00223776%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;157;0,020227;14;0,14%;0,0979021;0,000979021%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;157;0,0202113;14;0,14%;0,0979021;0,000979021%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;157;0,0214914;14;0,14%;0,0979021;0,000979021%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;170;0,0224051;27;0,27%;0,188811;0,00188811%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;170;0,0203391;27;0,27%;0,188811;0,00188811%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;170;0,0203747;27;0,27%;0,188811;0,00188811%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;186;0,0203767;43;0,43%;0,300699;0,00300699%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;201;0,0203661;58;0,58%;0,405594;0,00405594%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;175;0,020216;32;0,32%;0,223776;0,00223776%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;170;0,0203279;27;0,27%;0,188811;0,00188811%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;157;0,020201;14;0,14%;0,0979021;0,000979021%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;143;0,0203678;0;0%;0;0%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;157;0,020267;14;0,14%;0,0979021;0,000979021%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;157;0,0201824;14;0,14%;0,0979021;0,000979021%;900
mp9.atsp;SA;0;100;1;81;1;3;0,95;191;0,0202402;48;0,48%;0,335664;0,00335664%;900

m10.atsp;SA;0;100;1;100;1;3;0,95;212;0,0236581;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;257;0,0234286;45;0,45%;0,212264;0,00212264%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;252;0,0237019;40;0,4%;0,188679;0,00188679%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;212;0,0233012;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;294;0,0236432;82;0,82%;0,386792;0,00386792%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;213;0,0235077;1;0,01%;0,00471698;4,71698e-05%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;254;0,023429;42;0,42%;0,198113;0,00198113%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;213;0,0233138;1;0,01%;0,00471698;4,71698e-05%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;212;0,0233791;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;250;0,0234199;38;0,38%;0,179245;0,00179245%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;213;0,0233594;1;0,01%;0,00471698;4,71698e-05%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;250;0,0233795;38;0,38%;0,179245;0,00179245%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;251;0,023315;39;0,39%;0,183962;0,00183962%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;239;0,0233534;27;0,27%;0,127358;0,00127359%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;213;0,0233471;1;0,01%;0,00471698;4,71698e-05%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;260;0,0233439;48;0,48%;0,226415;0,00226415%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;239;0,0233768;27;0,27%;0,127358;0,00127359%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;256;0,0234433;44;0,44%;0,207547;0,00207547%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;257;0,023356;45;0,45%;0,212264;0,00212264%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;250;0,0233299;38;0,38%;0,179245;0,00179245%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;237;0,0234899;25;0,25%;0,117925;0,00117925%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;212;0,0233825;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;212;0,0234169;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;212;0,0233801;0;0%;0;0%;900
m10.atsp;SA;0;100;1;100;1;3;0,95;241;0,0233476;29;0,29%;0,136792;0,00136792%;900

